103;윤기정;5;1986.11 최고인민회의 제8기 대의원;1986;11;1;NULL;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원;10;1990. 4 최고인민회의 제9기 대의원;1990;4;1;NULL;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원
103;윤기정;10;1990. 4 최고인민회의 제9기 대의원;1990;4;1;NULL;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원;16;1998. 9 최고인민회의 제10기 대의원;1998;9;1;NULL;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원
103;윤기정;16;1998. 9 최고인민회의 제10기 대의원;1998;9;1;NULL;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원;18;2003. 9 최고인민회의 제11기 대의원;2003;9;1;NULL;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원
103;윤기정;18;2003. 9 최고인민회의 제11기 대의원;2003;9;1;NULL;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원;47;2009. 4 최고인민회의 제12기 대의원;2009;4;1;NULL;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원
103;윤기정;36;1980. 4 정무원 재정부장;1980;4;1;NULL;내각;재정부;NA;NA;NA;부장;2;1;내각_재정부_NA_NA_부장;39;1982. 2 최고인민회의 제7기 대의원;1982;2;1;NULL;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원
103;윤기정;37;1980.10 당 중앙위 후보위원;1980;10;1;NULL;노동당;중앙위원회;NA;NA;NA;후보위원;2;3;노동당_중앙위원회_NA_NA_후보위원;39;1982. 2 최고인민회의 제7기 대의원;1982;2;1;NULL;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원
103;윤기정;39;1982. 2 최고인민회의 제7기 대의원;1982;2;1;NULL;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원;5;1986.11 최고인민회의 제8기 대의원;1986;11;1;NULL;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원
104;장성길;50;1981.  2군단 부군단장, 인민군 대좌;1981;NULL;1;Joint;인민군 총참모부;2군단;NA;NA;NA;부군단장;2;2;인민군 총참모부_2군단_NA_NA_부군단장;51;1982.  13사단 사단장;1982;NULL;1;NULL;인민군 총참모부;1군단;13사단;NA;NA;사단장;3;1;인민군 총참모부_1군단_13사단_NA_사단장
104;장성길;50;1981.  2군단 부군단장, 인민군 대좌;1981;NULL;1;Joint;인민군 총참모부;2군단;NA;NA;NA;부군단장;2;2;인민군 총참모부_2군단_NA_NA_부군단장;52;1982.  2군단 부군단장, 인민군 대좌;1982;NULL;1;Joint;인민군 총참모부;2군단;NA;NA;NA;부군단장;2;2;인민군 총참모부_2군단_NA_NA_부군단장
104;장성길;51;1982.  13사단 사단장;1982;NULL;1;NULL;인민군 총참모부;1군단;13사단;NA;NA;사단장;3;1;인민군 총참모부_1군단_13사단_NA_사단장;53;1985.  5군단 32사단장, 인민군 소장;1985;NULL;1;Joint;인민군 총참모부;5군단;32사단;NA;NA;사단장;3;1;인민군 총참모부_5군단_32사단_NA_사단장
104;장성길;52;1982.  2군단 부군단장, 인민군 대좌;1982;NULL;1;Joint;인민군 총참모부;2군단;NA;NA;NA;부군단장;2;2;인민군 총참모부_2군단_NA_NA_부군단장;53;1985.  5군단 32사단장, 인민군 소장;1985;NULL;1;Joint;인민군 총참모부;5군단;32사단;NA;NA;사단장;3;1;인민군 총참모부_5군단_32사단_NA_사단장
104;장성길;53;1985.  5군단 32사단장, 인민군 소장;1985;NULL;1;Joint;인민군 총참모부;5군단;32사단;NA;NA;사단장;3;1;인민군 총참모부_5군단_32사단_NA_사단장;55;1992.  4군단 부군단장;1992;NULL;1;NULL;인민군 총참모부;4군단;NA;NA;NA;부군단장;2;2;인민군 총참모부_4군단_NA_NA_부군단장
104;장성길;55;1992.  4군단 부군단장;1992;NULL;1;NULL;인민군 총참모부;4군단;NA;NA;NA;부군단장;2;2;인민군 총참모부_4군단_NA_NA_부군단장;56;1996.12  820전차군단 정치위원;1996;12;1;NULL;인민군 총참모부;X기계화군단;820전차군단;NA;NA;정치위원;3;3;인민군 총참모부_X기계화군단_820전차군단_NA_정치위원
105;원응희;10;1990. 4 최고인민회의 제9기 대의원;1990;4;1;NULL;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원;62;1991.12 당 중앙위 위원, 인민군 상장;1991;12;1;Joint;노동당;중앙위원회;NA;NA;NA;위원;2;3;노동당_중앙위원회_NA_NA_위원
105;원응희;59;1988. 3 당 중앙위 후보위원;1988;3;1;NULL;노동당;중앙위원회;NA;NA;NA;후보위원;2;3;노동당_중앙위원회_NA_NA_후보위원;10;1990. 4 최고인민회의 제9기 대의원;1990;4;1;NULL;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원
105;원응희;59;1988. 3 당 중앙위 후보위원;1988;3;1;NULL;노동당;중앙위원회;NA;NA;NA;후보위원;2;3;노동당_중앙위원회_NA_NA_후보위원;60;1990. 공군사령부 정치위원;1990;NULL;1;NULL;인민군 총참모부;공군사령부;NA;NA;NA;정치위원;2;3;인민군 총참모부_공군사령부_NA_NA_정치위원
105;원응희;60;1990. 공군사령부 정치위원;1990;NULL;1;NULL;인민군 총참모부;공군사령부;NA;NA;NA;정치위원;2;3;인민군 총참모부_공군사령부_NA_NA_정치위원;62;1991.12 당 중앙위 위원, 인민군 상장;1991;12;1;Joint;노동당;중앙위원회;NA;NA;NA;위원;2;3;노동당_중앙위원회_NA_NA_위원
105;원응희;62;1991.12 당 중앙위 위원, 인민군 상장;1991;12;1;Joint;노동당;중앙위원회;NA;NA;NA;위원;2;3;노동당_중앙위원회_NA_NA_위원;63;1992.～93. 인민군 총참모부 보위국장;1992;NULL;1;NULL;국방위원회;보위국;NA;NA;NA;국장;2;1;국방위원회_보위국_NA_NA_국장
105;원응희;63;1992.～93. 인민군 총참모부 보위국장;1992;NULL;1;NULL;국방위원회;보위국;NA;NA;NA;국장;2;1;국방위원회_보위국_NA_NA_국장;16;1998. 9 최고인민회의 제10기 대의원;1998;9;1;NULL;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원
106;주규창;16;1998. 9 최고인민회의 제10기 대의원;1998;9;1;NULL;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원;18;2003. 9 최고인민회의 제11기 대의원;2003;9;1;NULL;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원
106;주규창;18;2003. 9 최고인민회의 제11기 대의원;2003;9;1;NULL;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원;22;2009. 4 최고인민회의 제12기 대의원, 국방위원회 위원;2009;4;1;Joint;국방위원회;NA;NA;NA;NA;위원;1;3;국방위원회_NA_NA_NA_위원
106;주규창;18;2003. 9 최고인민회의 제11기 대의원;2003;9;1;NULL;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원;22;2009. 4 최고인민회의 제12기 대의원, 국방위원회 위원;2009;4;1;Joint;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원
106;주규창;22;2009. 4 최고인민회의 제12기 대의원, 국방위원회 위원;2009;4;1;Joint;국방위원회;NA;NA;NA;NA;위원;1;3;국방위원회_NA_NA_NA_위원;72;2010. 9 당 기계공업부장, 당 정치국 후보위원, 당 중앙군사위 위원, 당 중앙위 위원;2010;9;1;Joint;노동당;중앙위원회;NA;NA;NA;위원;2;3;노동당_중앙위원회_NA_NA_위원
106;주규창;22;2009. 4 최고인민회의 제12기 대의원, 국방위원회 위원;2009;4;1;Joint;국방위원회;NA;NA;NA;NA;위원;1;3;국방위원회_NA_NA_NA_위원;72;2010. 9 당 기계공업부장, 당 정치국 후보위원, 당 중앙군사위 위원, 당 중앙위 위원;2010;9;1;Joint;노동당;중앙위원회;군사위원회;NA;NA;위원;3;3;노동당_중앙위원회_군사위원회_NA_위원
106;주규창;22;2009. 4 최고인민회의 제12기 대의원, 국방위원회 위원;2009;4;1;Joint;국방위원회;NA;NA;NA;NA;위원;1;3;국방위원회_NA_NA_NA_위원;72;2010. 9 당 기계공업부장, 당 정치국 후보위원, 당 중앙군사위 위원, 당 중앙위 위원;2010;9;1;Joint;노동당;중앙위원회;기계공업부;NA;NA;부장;3;1;노동당_중앙위원회_기계공업부_NA_부장
106;주규창;22;2009. 4 최고인민회의 제12기 대의원, 국방위원회 위원;2009;4;1;Joint;국방위원회;NA;NA;NA;NA;위원;1;3;국방위원회_NA_NA_NA_위원;72;2010. 9 당 기계공업부장, 당 정치국 후보위원, 당 중앙군사위 위원, 당 중앙위 위원;2010;9;1;Joint;노동당;중앙위원회;정치국;NA;NA;후보위원;3;3;노동당_중앙위원회_정치국_NA_후보위원
106;주규창;22;2009. 4 최고인민회의 제12기 대의원, 국방위원회 위원;2009;4;1;Joint;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원;72;2010. 9 당 기계공업부장, 당 정치국 후보위원, 당 중앙군사위 위원, 당 중앙위 위원;2010;9;1;Joint;노동당;중앙위원회;NA;NA;NA;위원;2;3;노동당_중앙위원회_NA_NA_위원
106;주규창;22;2009. 4 최고인민회의 제12기 대의원, 국방위원회 위원;2009;4;1;Joint;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원;72;2010. 9 당 기계공업부장, 당 정치국 후보위원, 당 중앙군사위 위원, 당 중앙위 위원;2010;9;1;Joint;노동당;중앙위원회;군사위원회;NA;NA;위원;3;3;노동당_중앙위원회_군사위원회_NA_위원
106;주규창;22;2009. 4 최고인민회의 제12기 대의원, 국방위원회 위원;2009;4;1;Joint;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원;72;2010. 9 당 기계공업부장, 당 정치국 후보위원, 당 중앙군사위 위원, 당 중앙위 위원;2010;9;1;Joint;노동당;중앙위원회;기계공업부;NA;NA;부장;3;1;노동당_중앙위원회_기계공업부_NA_부장
106;주규창;22;2009. 4 최고인민회의 제12기 대의원, 국방위원회 위원;2009;4;1;Joint;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원;72;2010. 9 당 기계공업부장, 당 정치국 후보위원, 당 중앙군사위 위원, 당 중앙위 위원;2010;9;1;Joint;노동당;중앙위원회;정치국;NA;NA;후보위원;3;3;노동당_중앙위원회_정치국_NA_후보위원
106;주규창;67;1970.11 당 중앙위 후보위원;1970;11;1;NULL;노동당;중앙위원회;NA;NA;NA;후보위원;2;3;노동당_중앙위원회_NA_NA_후보위원;68;1983. 8 당 기계공업부 부부장;1983;8;1;NULL;노동당;중앙위원회;기계공업부;NA;NA;부부장;3;2;노동당_중앙위원회_기계공업부_NA_부부장
106;주규창;68;1983. 8 당 기계공업부 부부장;1983;8;1;NULL;노동당;중앙위원회;기계공업부;NA;NA;부부장;3;2;노동당_중앙위원회_기계공업부_NA_부부장;69;1988.12 당 중앙위 위원;1988;12;1;NULL;노동당;중앙위원회;NA;NA;NA;위원;2;3;노동당_중앙위원회_NA_NA_위원
106;주규창;69;1988.12 당 중앙위 위원;1988;12;1;NULL;노동당;중앙위원회;NA;NA;NA;위원;2;3;노동당_중앙위원회_NA_NA_위원;16;1998. 9 최고인민회의 제10기 대의원;1998;9;1;NULL;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원
107;박관오;10;1990. 4 최고인민회의 제9기 대의원;1990;4;1;NULL;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원;83;1998. 9 최고인민회의 제10기 대의원 겸 법제위원회 위원;1998;9;1;Joint;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원
107;박관오;10;1990. 4 최고인민회의 제9기 대의원;1990;4;1;NULL;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원;83;1998. 9 최고인민회의 제10기 대의원 겸 법제위원회 위원;1998;9;1;Joint;최고인민회의;법제위원회;NA;NA;NA;위원;2;3;최고인민회의_법제위원회_NA_NA_위원
107;박관오;39;1982. 2 최고인민회의 제7기 대의원;1982;2;1;NULL;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원;10;1990. 4 최고인민회의 제9기 대의원;1990;4;1;NULL;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원
107;박관오;39;1982. 2 최고인민회의 제7기 대의원;1982;2;1;NULL;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원;81;1990. 5 최고인민회의 법안심의위 위원;1990;5;1;NULL;최고인민회의;법안심의위원회;NA;NA;NA;위원;2;3;최고인민회의_법안심의위원회_NA_NA_위원
107;박관오;76;1972.12 최고인민회의 제5기 대의원;1972;12;1;NULL;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원;39;1982. 2 최고인민회의 제7기 대의원;1982;2;1;NULL;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원
107;박관오;81;1990. 5 최고인민회의 법안심의위 위원;1990;5;1;NULL;최고인민회의;법안심의위원회;NA;NA;NA;위원;2;3;최고인민회의_법안심의위원회_NA_NA_위원;83;1998. 9 최고인민회의 제10기 대의원 겸 법제위원회 위원;1998;9;1;Joint;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원
107;박관오;81;1990. 5 최고인민회의 법안심의위 위원;1990;5;1;NULL;최고인민회의;법안심의위원회;NA;NA;NA;위원;2;3;최고인민회의_법안심의위원회_NA_NA_위원;83;1998. 9 최고인민회의 제10기 대의원 겸 법제위원회 위원;1998;9;1;Joint;최고인민회의;법제위원회;NA;NA;NA;위원;2;3;최고인민회의_법제위원회_NA_NA_위원
107;박관오;83;1998. 9 최고인민회의 제10기 대의원 겸 법제위원회 위원;1998;9;1;Joint;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원;84;2003. 9 최고인민회의 제11기 대의원 겸 법제위원회 위원;2003;9;1;Joint;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원
107;박관오;83;1998. 9 최고인민회의 제10기 대의원 겸 법제위원회 위원;1998;9;1;Joint;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원;84;2003. 9 최고인민회의 제11기 대의원 겸 법제위원회 위원;2003;9;1;Joint;최고인민회의;법제위원회;NA;NA;NA;위원;2;3;최고인민회의_법제위원회_NA_NA_위원
107;박관오;83;1998. 9 최고인민회의 제10기 대의원 겸 법제위원회 위원;1998;9;1;Joint;최고인민회의;법제위원회;NA;NA;NA;위원;2;3;최고인민회의_법제위원회_NA_NA_위원;84;2003. 9 최고인민회의 제11기 대의원 겸 법제위원회 위원;2003;9;1;Joint;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원
107;박관오;83;1998. 9 최고인민회의 제10기 대의원 겸 법제위원회 위원;1998;9;1;Joint;최고인민회의;법제위원회;NA;NA;NA;위원;2;3;최고인민회의_법제위원회_NA_NA_위원;84;2003. 9 최고인민회의 제11기 대의원 겸 법제위원회 위원;2003;9;1;Joint;최고인민회의;법제위원회;NA;NA;NA;위원;2;3;최고인민회의_법제위원회_NA_NA_위원
107;박관오;84;2003. 9 최고인민회의 제11기 대의원 겸 법제위원회 위원;2003;9;1;Joint;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원;87;2009. 4 최고인민회의 제12기 대의원 겸 법제위원회 위원;2009;4;1;Joint;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원
107;박관오;84;2003. 9 최고인민회의 제11기 대의원 겸 법제위원회 위원;2003;9;1;Joint;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원;87;2009. 4 최고인민회의 제12기 대의원 겸 법제위원회 위원;2009;4;1;Joint;최고인민회의;법제위원회;NA;NA;NA;위원;2;3;최고인민회의_법제위원회_NA_NA_위원
107;박관오;84;2003. 9 최고인민회의 제11기 대의원 겸 법제위원회 위원;2003;9;1;Joint;최고인민회의;법제위원회;NA;NA;NA;위원;2;3;최고인민회의_법제위원회_NA_NA_위원;87;2009. 4 최고인민회의 제12기 대의원 겸 법제위원회 위원;2009;4;1;Joint;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원
107;박관오;84;2003. 9 최고인민회의 제11기 대의원 겸 법제위원회 위원;2003;9;1;Joint;최고인민회의;법제위원회;NA;NA;NA;위원;2;3;최고인민회의_법제위원회_NA_NA_위원;87;2009. 4 최고인민회의 제12기 대의원 겸 법제위원회 위원;2009;4;1;Joint;최고인민회의;법제위원회;NA;NA;NA;위원;2;3;최고인민회의_법제위원회_NA_NA_위원
