LeaderID,CareerDateString_2022,CareerString_2022,MOUID_2015,Name,CareerStringID_2015,CareerString_2015,CareerStartYear,CareerStartMonth,EventType,JointAppointment,Org1,Org2,Org3,Org4,Org5,Position,OrgLevel,PositionLevel,OrgPositionString
김일성,1990.04,최고인민회의 제9기 대의원,248,김일성,"1927. 만주 길림 육문중 수학(중퇴), 공산청년동맹 가입",1927,육문중학교,고등중학교,북한,1927_육문중학교_고등중학교_북한,,,,,,,,,
김일성,1986.12,"국가주석(유임), 중앙인민위원회 수위, 국방위원회 위원장",248,김일성,1923. 2 창덕학교 입학,1923,창덕학교,인민학교,북한,1923_창덕학교_인민학교_북한,,,,,,,,,
김일성,1986.12,"국가주석(유임), 중앙인민위원회 수위, 국방위원회 위원장",248,김일성,1925. 만주 무송 제1소학교 전학,1925,제1소학교,인민학교,북한,1925_제1소학교_인민학교_북한,,,,,,,,,
김일성,1986.12,"국가주석(유임), 중앙인민위원회 수위, 국방위원회 위원장",248,김일성,1926. 화성의숙(전현) 전학,1926,화성의숙,고등중학교,만주,1926_화성의숙_고등중학교_만주,,,,,,,,,
김일성,1986.12,"국가주석(유임), 중앙인민위원회 수위, 국방위원회 위원장",248,김일성,"1927. 만주 길림 육문중 수학(중퇴), 공산청년동맹 가입",1927,육문중학교,고등중학교,북한,1927_육문중학교_고등중학교_북한,,,,,,,,,
김일성,1986.11,최고인민회의 제8기 대의원,248,김일성,1923. 2 창덕학교 입학,1923,창덕학교,인민학교,북한,1923_창덕학교_인민학교_북한,,,,,,,,,
김일성,1986.11,최고인민회의 제8기 대의원,248,김일성,1925. 만주 무송 제1소학교 전학,1925,제1소학교,인민학교,북한,1925_제1소학교_인민학교_북한,,,,,,,,,
김일성,1986.11,최고인민회의 제8기 대의원,248,김일성,1926. 화성의숙(전현) 전학,1926,화성의숙,고등중학교,만주,1926_화성의숙_고등중학교_만주,,,,,,,,,
김일성,1986.11,최고인민회의 제8기 대의원,248,김일성,"1927. 만주 길림 육문중 수학(중퇴), 공산청년동맹 가입",1927,육문중학교,고등중학교,북한,1927_육문중학교_고등중학교_북한,,,,,,,,,
김일성,1982.04,"국가주석(유임), 중앙인민위원회 수위, 국방위원회 위원장, ‘영웅’ 칭호",248,김일성,1923. 2 창덕학교 입학,1923,창덕학교,인민학교,북한,1923_창덕학교_인민학교_북한,,,,,,,,,
김일성,1982.04,"국가주석(유임), 중앙인민위원회 수위, 국방위원회 위원장, ‘영웅’ 칭호",248,김일성,1925. 만주 무송 제1소학교 전학,1925,제1소학교,인민학교,북한,1925_제1소학교_인민학교_북한,,,,,,,,,
김일성,1982.04,"국가주석(유임), 중앙인민위원회 수위, 국방위원회 위원장, ‘영웅’ 칭호",248,김일성,1926. 화성의숙(전현) 전학,1926,화성의숙,고등중학교,만주,1926_화성의숙_고등중학교_만주,,,,,,,,,
김일성,1982.04,"국가주석(유임), 중앙인민위원회 수위, 국방위원회 위원장, ‘영웅’ 칭호",248,김일성,"1927. 만주 길림 육문중 수학(중퇴), 공산청년동맹 가입",1927,육문중학교,고등중학교,북한,1927_육문중학교_고등중학교_북한,,,,,,,,,
김일성,1982.02,최고인민회의 제7기 대의원,248,김일성,1923. 2 창덕학교 입학,1923,창덕학교,인민학교,북한,1923_창덕학교_인민학교_북한,,,,,,,,,
김일성,1982.02,최고인민회의 제7기 대의원,248,김일성,1925. 만주 무송 제1소학교 전학,1925,제1소학교,인민학교,북한,1925_제1소학교_인민학교_북한,,,,,,,,,
김일성,1982.02,최고인민회의 제7기 대의원,248,김일성,1926. 화성의숙(전현) 전학,1926,화성의숙,고등중학교,만주,1926_화성의숙_고등중학교_만주,,,,,,,,,
김일성,1982.02,최고인민회의 제7기 대의원,248,김일성,"1927. 만주 길림 육문중 수학(중퇴), 공산청년동맹 가입",1927,육문중학교,고등중학교,북한,1927_육문중학교_고등중학교_북한,,,,,,,,,
김일성,1980.10,"당 중앙위원회 위원, 정치국 위원, 정치국 상무위원, 중앙위원회 총비서, 군사위원회 위원장(‘고려민주연방공화국’ 창립 방안 제안)",248,김일성,1923. 2 창덕학교 입학,1923,창덕학교,인민학교,북한,1923_창덕학교_인민학교_북한,,,,,,,,,
김일성,1980.10,"당 중앙위원회 위원, 정치국 위원, 정치국 상무위원, 중앙위원회 총비서, 군사위원회 위원장(‘고려민주연방공화국’ 창립 방안 제안)",248,김일성,1925. 만주 무송 제1소학교 전학,1925,제1소학교,인민학교,북한,1925_제1소학교_인민학교_북한,,,,,,,,,
김일성,1980.10,"당 중앙위원회 위원, 정치국 위원, 정치국 상무위원, 중앙위원회 총비서, 군사위원회 위원장(‘고려민주연방공화국’ 창립 방안 제안)",248,김일성,1926. 화성의숙(전현) 전학,1926,화성의숙,고등중학교,만주,1926_화성의숙_고등중학교_만주,,,,,,,,,
김일성,1980.10,"당 중앙위원회 위원, 정치국 위원, 정치국 상무위원, 중앙위원회 총비서, 군사위원회 위원장(‘고려민주연방공화국’ 창립 방안 제안)",248,김일성,"1927. 만주 길림 육문중 수학(중퇴), 공산청년동맹 가입",1927,육문중학교,고등중학교,북한,1927_육문중학교_고등중학교_북한,,,,,,,,,
김일성,1977.12,"국가주석, 중앙인민위원회 수위, 국방위원회 위원장",248,김일성,1923. 2 창덕학교 입학,1923,창덕학교,인민학교,북한,1923_창덕학교_인민학교_북한,,,,,,,,,
김일성,1977.12,"국가주석, 중앙인민위원회 수위, 국방위원회 위원장",248,김일성,1925. 만주 무송 제1소학교 전학,1925,제1소학교,인민학교,북한,1925_제1소학교_인민학교_북한,,,,,,,,,
김일성,1977.12,"국가주석, 중앙인민위원회 수위, 국방위원회 위원장",248,김일성,1926. 화성의숙(전현) 전학,1926,화성의숙,고등중학교,만주,1926_화성의숙_고등중학교_만주,,,,,,,,,
김일성,1977.12,"국가주석, 중앙인민위원회 수위, 국방위원회 위원장",248,김일성,"1927. 만주 길림 육문중 수학(중퇴), 공산청년동맹 가입",1927,육문중학교,고등중학교,북한,1927_육문중학교_고등중학교_북한,,,,,,,,,
김일성,1977.11,최고인민회의 제6기 대의원,248,김일성,1923. 2 창덕학교 입학,1923,창덕학교,인민학교,북한,1923_창덕학교_인민학교_북한,,,,,,,,,
김일성,1977.11,최고인민회의 제6기 대의원,248,김일성,1925. 만주 무송 제1소학교 전학,1925,제1소학교,인민학교,북한,1925_제1소학교_인민학교_북한,,,,,,,,,
김일성,1977.11,최고인민회의 제6기 대의원,248,김일성,1926. 화성의숙(전현) 전학,1926,화성의숙,고등중학교,만주,1926_화성의숙_고등중학교_만주,,,,,,,,,
김일성,1977.11,최고인민회의 제6기 대의원,248,김일성,"1927. 만주 길림 육문중 수학(중퇴), 공산청년동맹 가입",1927,육문중학교,고등중학교,북한,1927_육문중학교_고등중학교_북한,,,,,,,,,
김일성,1972.12,"최고인민회의 제5기 대의원, 국가주석(사회주의헌법 채택), 중앙인민위원회 위원, 국방위원회 위원장",248,김일성,1923. 2 창덕학교 입학,1923,창덕학교,인민학교,북한,1923_창덕학교_인민학교_북한,,,,,,,,,
김일성,1972.12,"최고인민회의 제5기 대의원, 국가주석(사회주의헌법 채택), 중앙인민위원회 위원, 국방위원회 위원장",248,김일성,1925. 만주 무송 제1소학교 전학,1925,제1소학교,인민학교,북한,1925_제1소학교_인민학교_북한,,,,,,,,,
김일성,1972.12,"최고인민회의 제5기 대의원, 국가주석(사회주의헌법 채택), 중앙인민위원회 위원, 국방위원회 위원장",248,김일성,1926. 화성의숙(전현) 전학,1926,화성의숙,고등중학교,만주,1926_화성의숙_고등중학교_만주,,,,,,,,,
김일성,1972.12,"최고인민회의 제5기 대의원, 국가주석(사회주의헌법 채택), 중앙인민위원회 위원, 국방위원회 위원장",248,김일성,"1927. 만주 길림 육문중 수학(중퇴), 공산청년동맹 가입",1927,육문중학교,고등중학교,북한,1927_육문중학교_고등중학교_북한,,,,,,,,,
김일성,1970.11,"당 중앙위원회 위원, 정치위원, 총비서, 군사위원회 위원장(제5차 당 대회)",248,김일성,1923. 2 창덕학교 입학,1923,창덕학교,인민학교,북한,1923_창덕학교_인민학교_북한,,,,,,,,,
김일성,1970.11,"당 중앙위원회 위원, 정치위원, 총비서, 군사위원회 위원장(제5차 당 대회)",248,김일성,1925. 만주 무송 제1소학교 전학,1925,제1소학교,인민학교,북한,1925_제1소학교_인민학교_북한,,,,,,,,,
김일성,1970.11,"당 중앙위원회 위원, 정치위원, 총비서, 군사위원회 위원장(제5차 당 대회)",248,김일성,1926. 화성의숙(전현) 전학,1926,화성의숙,고등중학교,만주,1926_화성의숙_고등중학교_만주,,,,,,,,,
김일성,1970.11,"당 중앙위원회 위원, 정치위원, 총비서, 군사위원회 위원장(제5차 당 대회)",248,김일성,"1927. 만주 길림 육문중 수학(중퇴), 공산청년동맹 가입",1927,육문중학교,고등중학교,북한,1927_육문중학교_고등중학교_북한,,,,,,,,,
김일성,1967.12,내각 수상(4차),248,김일성,1923. 2 창덕학교 입학,1923,창덕학교,인민학교,북한,1923_창덕학교_인민학교_북한,,,,,,,,,
김일성,1967.12,내각 수상(4차),248,김일성,1925. 만주 무송 제1소학교 전학,1925,제1소학교,인민학교,북한,1925_제1소학교_인민학교_북한,,,,,,,,,
김일성,1967.12,내각 수상(4차),248,김일성,1926. 화성의숙(전현) 전학,1926,화성의숙,고등중학교,만주,1926_화성의숙_고등중학교_만주,,,,,,,,,
김일성,1967.12,내각 수상(4차),248,김일성,"1927. 만주 길림 육문중 수학(중퇴), 공산청년동맹 가입",1927,육문중학교,고등중학교,북한,1927_육문중학교_고등중학교_북한,,,,,,,,,
김일성,1967.11,최고인민회의 제4기 대의원,248,김일성,1923. 2 창덕학교 입학,1923,창덕학교,인민학교,북한,1923_창덕학교_인민학교_북한,,,,,,,,,
김일성,1967.11,최고인민회의 제4기 대의원,248,김일성,1925. 만주 무송 제1소학교 전학,1925,제1소학교,인민학교,북한,1925_제1소학교_인민학교_북한,,,,,,,,,
김일성,1967.11,최고인민회의 제4기 대의원,248,김일성,1926. 화성의숙(전현) 전학,1926,화성의숙,고등중학교,만주,1926_화성의숙_고등중학교_만주,,,,,,,,,
김일성,1967.11,최고인민회의 제4기 대의원,248,김일성,"1927. 만주 길림 육문중 수학(중퇴), 공산청년동맹 가입",1927,육문중학교,고등중학교,북한,1927_육문중학교_고등중학교_북한,,,,,,,,,
김일성,1966.10,"당 중앙위원회 정치위원회 상무위원, 중앙위원회 총비서(제2차 당 대표자회)",248,김일성,1923. 2 창덕학교 입학,1923,창덕학교,인민학교,북한,1923_창덕학교_인민학교_북한,,,,,,,,,
김일성,1966.10,"당 중앙위원회 정치위원회 상무위원, 중앙위원회 총비서(제2차 당 대표자회)",248,김일성,1925. 만주 무송 제1소학교 전학,1925,제1소학교,인민학교,북한,1925_제1소학교_인민학교_북한,,,,,,,,,
김일성,1966.10,"당 중앙위원회 정치위원회 상무위원, 중앙위원회 총비서(제2차 당 대표자회)",248,김일성,1926. 화성의숙(전현) 전학,1926,화성의숙,고등중학교,만주,1926_화성의숙_고등중학교_만주,,,,,,,,,
김일성,1966.10,"당 중앙위원회 정치위원회 상무위원, 중앙위원회 총비서(제2차 당 대표자회)",248,김일성,"1927. 만주 길림 육문중 수학(중퇴), 공산청년동맹 가입",1927,육문중학교,고등중학교,북한,1927_육문중학교_고등중학교_북한,,,,,,,,,
김일성,1962.10,"최고인민회의 제3기 대의원, 내각 수상(3차)",248,김일성,1923. 2 창덕학교 입학,1923,창덕학교,인민학교,북한,1923_창덕학교_인민학교_북한,,,,,,,,,
김일성,1962.10,"최고인민회의 제3기 대의원, 내각 수상(3차)",248,김일성,1925. 만주 무송 제1소학교 전학,1925,제1소학교,인민학교,북한,1925_제1소학교_인민학교_북한,,,,,,,,,
김일성,1962.10,"최고인민회의 제3기 대의원, 내각 수상(3차)",248,김일성,1926. 화성의숙(전현) 전학,1926,화성의숙,고등중학교,만주,1926_화성의숙_고등중학교_만주,,,,,,,,,
김일성,1962.10,"최고인민회의 제3기 대의원, 내각 수상(3차)",248,김일성,"1927. 만주 길림 육문중 수학(중퇴), 공산청년동맹 가입",1927,육문중학교,고등중학교,북한,1927_육문중학교_고등중학교_북한,,,,,,,,,
김일성,1961.09,"당 중앙위원회 위원장, 정치위원회 위원장",248,김일성,1923. 2 창덕학교 입학,1923,창덕학교,인민학교,북한,1923_창덕학교_인민학교_북한,,,,,,,,,
김일성,1961.09,"당 중앙위원회 위원장, 정치위원회 위원장",248,김일성,1925. 만주 무송 제1소학교 전학,1925,제1소학교,인민학교,북한,1925_제1소학교_인민학교_북한,,,,,,,,,
김일성,1961.09,"당 중앙위원회 위원장, 정치위원회 위원장",248,김일성,1926. 화성의숙(전현) 전학,1926,화성의숙,고등중학교,만주,1926_화성의숙_고등중학교_만주,,,,,,,,,
김일성,1961.09,"당 중앙위원회 위원장, 정치위원회 위원장",248,김일성,"1927. 만주 길림 육문중 수학(중퇴), 공산청년동맹 가입",1927,육문중학교,고등중학교,북한,1927_육문중학교_고등중학교_북한,,,,,,,,,
김일성,1957.09,내각 수상(2차),248,김일성,1923. 2 창덕학교 입학,1923,창덕학교,인민학교,북한,1923_창덕학교_인민학교_북한,,,,,,,,,
김일성,1957.09,내각 수상(2차),248,김일성,1925. 만주 무송 제1소학교 전학,1925,제1소학교,인민학교,북한,1925_제1소학교_인민학교_북한,,,,,,,,,
김일성,1957.09,내각 수상(2차),248,김일성,1926. 화성의숙(전현) 전학,1926,화성의숙,고등중학교,만주,1926_화성의숙_고등중학교_만주,,,,,,,,,
김일성,1957.09,내각 수상(2차),248,김일성,"1927. 만주 길림 육문중 수학(중퇴), 공산청년동맹 가입",1927,육문중학교,고등중학교,북한,1927_육문중학교_고등중학교_북한,,,,,,,,,
김일성,1957.08,최고인민회의 제2기 대의원,248,김일성,1923. 2 창덕학교 입학,1923,창덕학교,인민학교,북한,1923_창덕학교_인민학교_북한,,,,,,,,,
김일성,1957.08,최고인민회의 제2기 대의원,248,김일성,1925. 만주 무송 제1소학교 전학,1925,제1소학교,인민학교,북한,1925_제1소학교_인민학교_북한,,,,,,,,,
김일성,1957.08,최고인민회의 제2기 대의원,248,김일성,1926. 화성의숙(전현) 전학,1926,화성의숙,고등중학교,만주,1926_화성의숙_고등중학교_만주,,,,,,,,,
김일성,1957.08,최고인민회의 제2기 대의원,248,김일성,"1927. 만주 길림 육문중 수학(중퇴), 공산청년동맹 가입",1927,육문중학교,고등중학교,북한,1927_육문중학교_고등중학교_북한,,,,,,,,,
김일성,1956.04,"당 중앙위원회 위원장, 정치위원",248,김일성,1923. 2 창덕학교 입학,1923,창덕학교,인민학교,북한,1923_창덕학교_인민학교_북한,,,,,,,,,
김일성,1956.04,"당 중앙위원회 위원장, 정치위원",248,김일성,1925. 만주 무송 제1소학교 전학,1925,제1소학교,인민학교,북한,1925_제1소학교_인민학교_북한,,,,,,,,,
김일성,1956.04,"당 중앙위원회 위원장, 정치위원",248,김일성,1926. 화성의숙(전현) 전학,1926,화성의숙,고등중학교,만주,1926_화성의숙_고등중학교_만주,,,,,,,,,
김일성,1956.04,"당 중앙위원회 위원장, 정치위원",248,김일성,"1927. 만주 길림 육문중 수학(중퇴), 공산청년동맹 가입",1927,육문중학교,고등중학교,북한,1927_육문중학교_고등중학교_북한,,,,,,,,,
김일성,1953.08,‘영웅’ 칭호,248,김일성,1923. 2 창덕학교 입학,1923,창덕학교,인민학교,북한,1923_창덕학교_인민학교_북한,,,,,,,,,
김일성,1953.08,‘영웅’ 칭호,248,김일성,1925. 만주 무송 제1소학교 전학,1925,제1소학교,인민학교,북한,1925_제1소학교_인민학교_북한,,,,,,,,,
김일성,1953.08,‘영웅’ 칭호,248,김일성,1926. 화성의숙(전현) 전학,1926,화성의숙,고등중학교,만주,1926_화성의숙_고등중학교_만주,,,,,,,,,
김일성,1953.08,‘영웅’ 칭호,248,김일성,"1927. 만주 길림 육문중 수학(중퇴), 공산청년동맹 가입",1927,육문중학교,고등중학교,북한,1927_육문중학교_고등중학교_북한,,,,,,,,,
김일성,1953.02,‘원수’ 칭호,248,김일성,1923. 2 창덕학교 입학,1923,창덕학교,인민학교,북한,1923_창덕학교_인민학교_북한,,,,,,,,,
김일성,1953.02,‘원수’ 칭호,248,김일성,1925. 만주 무송 제1소학교 전학,1925,제1소학교,인민학교,북한,1925_제1소학교_인민학교_북한,,,,,,,,,
김일성,1953.02,‘원수’ 칭호,248,김일성,1926. 화성의숙(전현) 전학,1926,화성의숙,고등중학교,만주,1926_화성의숙_고등중학교_만주,,,,,,,,,
김일성,1953.02,‘원수’ 칭호,248,김일성,"1927. 만주 길림 육문중 수학(중퇴), 공산청년동맹 가입",1927,육문중학교,고등중학교,북한,1927_육문중학교_고등중학교_북한,,,,,,,,,
김일성,1950.07,군 최고사령관,248,김일성,1923. 2 창덕학교 입학,1923,창덕학교,인민학교,북한,1923_창덕학교_인민학교_북한,,,,,,,,,
김일성,1950.07,군 최고사령관,248,김일성,1925. 만주 무송 제1소학교 전학,1925,제1소학교,인민학교,북한,1925_제1소학교_인민학교_북한,,,,,,,,,
김일성,1950.07,군 최고사령관,248,김일성,1926. 화성의숙(전현) 전학,1926,화성의숙,고등중학교,만주,1926_화성의숙_고등중학교_만주,,,,,,,,,
김일성,1950.07,군 최고사령관,248,김일성,"1927. 만주 길림 육문중 수학(중퇴), 공산청년동맹 가입",1927,육문중학교,고등중학교,북한,1927_육문중학교_고등중학교_북한,,,,,,,,,
김일성,1950.06,군사위원회원회 위원장,248,김일성,1923. 2 창덕학교 입학,1923,창덕학교,인민학교,북한,1923_창덕학교_인민학교_북한,,,,,,,,,
김일성,1950.06,군사위원회원회 위원장,248,김일성,1925. 만주 무송 제1소학교 전학,1925,제1소학교,인민학교,북한,1925_제1소학교_인민학교_북한,,,,,,,,,
김일성,1950.06,군사위원회원회 위원장,248,김일성,1926. 화성의숙(전현) 전학,1926,화성의숙,고등중학교,만주,1926_화성의숙_고등중학교_만주,,,,,,,,,
김일성,1950.06,군사위원회원회 위원장,248,김일성,"1927. 만주 길림 육문중 수학(중퇴), 공산청년동맹 가입",1927,육문중학교,고등중학교,북한,1927_육문중학교_고등중학교_북한,,,,,,,,,
김일성,1949.06,당 중앙위원회 위원장,248,김일성,1923. 2 창덕학교 입학,1923,창덕학교,인민학교,북한,1923_창덕학교_인민학교_북한,,,,,,,,,
김일성,1949.06,당 중앙위원회 위원장,248,김일성,1925. 만주 무송 제1소학교 전학,1925,제1소학교,인민학교,북한,1925_제1소학교_인민학교_북한,,,,,,,,,
김일성,1949.06,당 중앙위원회 위원장,248,김일성,1926. 화성의숙(전현) 전학,1926,화성의숙,고등중학교,만주,1926_화성의숙_고등중학교_만주,,,,,,,,,
김일성,1949.06,당 중앙위원회 위원장,248,김일성,"1927. 만주 길림 육문중 수학(중퇴), 공산청년동맹 가입",1927,육문중학교,고등중학교,북한,1927_육문중학교_고등중학교_북한,,,,,,,,,
김일성,1948.09,내각 수상(1차),248,김일성,1923. 2 창덕학교 입학,1923,창덕학교,인민학교,북한,1923_창덕학교_인민학교_북한,,,,,,,,,
김일성,1948.09,내각 수상(1차),248,김일성,1925. 만주 무송 제1소학교 전학,1925,제1소학교,인민학교,북한,1925_제1소학교_인민학교_북한,,,,,,,,,
김일성,1948.09,내각 수상(1차),248,김일성,1926. 화성의숙(전현) 전학,1926,화성의숙,고등중학교,만주,1926_화성의숙_고등중학교_만주,,,,,,,,,
김일성,1948.09,내각 수상(1차),248,김일성,"1927. 만주 길림 육문중 수학(중퇴), 공산청년동맹 가입",1927,육문중학교,고등중학교,북한,1927_육문중학교_고등중학교_북한,,,,,,,,,
김일성,1948.08,최고인민회의 제1기 대의원,248,김일성,1923. 2 창덕학교 입학,1923,창덕학교,인민학교,북한,1923_창덕학교_인민학교_북한,,,,,,,,,
김일성,1948.08,최고인민회의 제1기 대의원,248,김일성,1925. 만주 무송 제1소학교 전학,1925,제1소학교,인민학교,북한,1925_제1소학교_인민학교_북한,,,,,,,,,
김일성,1948.08,최고인민회의 제1기 대의원,248,김일성,1926. 화성의숙(전현) 전학,1926,화성의숙,고등중학교,만주,1926_화성의숙_고등중학교_만주,,,,,,,,,
김일성,1948.08,최고인민회의 제1기 대의원,248,김일성,"1927. 만주 길림 육문중 수학(중퇴), 공산청년동맹 가입",1927,육문중학교,고등중학교,북한,1927_육문중학교_고등중학교_북한,,,,,,,,,
김일성,1948.03,북조선노동당 부위원장(제2차 당대회),248,김일성,1923. 2 창덕학교 입학,1923,창덕학교,인민학교,북한,1923_창덕학교_인민학교_북한,,,,,,,,,
김일성,1948.03,북조선노동당 부위원장(제2차 당대회),248,김일성,1925. 만주 무송 제1소학교 전학,1925,제1소학교,인민학교,북한,1925_제1소학교_인민학교_북한,,,,,,,,,
김일성,1948.03,북조선노동당 부위원장(제2차 당대회),248,김일성,1926. 화성의숙(전현) 전학,1926,화성의숙,고등중학교,만주,1926_화성의숙_고등중학교_만주,,,,,,,,,
김일성,1948.03,북조선노동당 부위원장(제2차 당대회),248,김일성,"1927. 만주 길림 육문중 수학(중퇴), 공산청년동맹 가입",1927,육문중학교,고등중학교,북한,1927_육문중학교_고등중학교_북한,,,,,,,,,
김일성,1947.02,북조선인민위원회 위원장,248,김일성,1923. 2 창덕학교 입학,1923,창덕학교,인민학교,북한,1923_창덕학교_인민학교_북한,,,,,,,,,
김일성,1947.02,북조선인민위원회 위원장,248,김일성,1925. 만주 무송 제1소학교 전학,1925,제1소학교,인민학교,북한,1925_제1소학교_인민학교_북한,,,,,,,,,
김일성,1947.02,북조선인민위원회 위원장,248,김일성,1926. 화성의숙(전현) 전학,1926,화성의숙,고등중학교,만주,1926_화성의숙_고등중학교_만주,,,,,,,,,
김일성,1947.02,북조선인민위원회 위원장,248,김일성,"1927. 만주 길림 육문중 수학(중퇴), 공산청년동맹 가입",1927,육문중학교,고등중학교,북한,1927_육문중학교_고등중학교_북한,,,,,,,,,
김일성,1946.07,북조선노동당 부위원장(제1차 당대회),248,김일성,1923. 2 창덕학교 입학,1923,창덕학교,인민학교,북한,1923_창덕학교_인민학교_북한,,,,,,,,,
김일성,1946.07,북조선노동당 부위원장(제1차 당대회),248,김일성,1925. 만주 무송 제1소학교 전학,1925,제1소학교,인민학교,북한,1925_제1소학교_인민학교_북한,,,,,,,,,
김일성,1946.07,북조선노동당 부위원장(제1차 당대회),248,김일성,1926. 화성의숙(전현) 전학,1926,화성의숙,고등중학교,만주,1926_화성의숙_고등중학교_만주,,,,,,,,,
김일성,1946.07,북조선노동당 부위원장(제1차 당대회),248,김일성,"1927. 만주 길림 육문중 수학(중퇴), 공산청년동맹 가입",1927,육문중학교,고등중학교,북한,1927_육문중학교_고등중학교_북한,,,,,,,,,
김일성,1946.02,북조선임시인민위원회 위원장,248,김일성,1923. 2 창덕학교 입학,1923,창덕학교,인민학교,북한,1923_창덕학교_인민학교_북한,,,,,,,,,
김일성,1946.02,북조선임시인민위원회 위원장,248,김일성,1925. 만주 무송 제1소학교 전학,1925,제1소학교,인민학교,북한,1925_제1소학교_인민학교_북한,,,,,,,,,
김일성,1946.02,북조선임시인민위원회 위원장,248,김일성,1926. 화성의숙(전현) 전학,1926,화성의숙,고등중학교,만주,1926_화성의숙_고등중학교_만주,,,,,,,,,
김일성,1946.02,북조선임시인민위원회 위원장,248,김일성,"1927. 만주 길림 육문중 수학(중퇴), 공산청년동맹 가입",1927,육문중학교,고등중학교,북한,1927_육문중학교_고등중학교_북한,,,,,,,,,
김일성,1945.12,당 북조선 분국 책임비서,248,김일성,1923. 2 창덕학교 입학,1923,창덕학교,인민학교,북한,1923_창덕학교_인민학교_북한,,,,,,,,,
김일성,1945.12,당 북조선 분국 책임비서,248,김일성,1925. 만주 무송 제1소학교 전학,1925,제1소학교,인민학교,북한,1925_제1소학교_인민학교_북한,,,,,,,,,
김일성,1945.12,당 북조선 분국 책임비서,248,김일성,1926. 화성의숙(전현) 전학,1926,화성의숙,고등중학교,만주,1926_화성의숙_고등중학교_만주,,,,,,,,,
김일성,1945.12,당 북조선 분국 책임비서,248,김일성,"1927. 만주 길림 육문중 수학(중퇴), 공산청년동맹 가입",1927,육문중학교,고등중학교,북한,1927_육문중학교_고등중학교_북한,,,,,,,,,
김일성,1945.10,"평양귀환, 조선공산당 북조선 분국 비서(부책임자)",248,김일성,1923. 2 창덕학교 입학,1923,창덕학교,인민학교,북한,1923_창덕학교_인민학교_북한,,,,,,,,,
김일성,1945.10,"평양귀환, 조선공산당 북조선 분국 비서(부책임자)",248,김일성,1925. 만주 무송 제1소학교 전학,1925,제1소학교,인민학교,북한,1925_제1소학교_인민학교_북한,,,,,,,,,
김일성,1945.10,"평양귀환, 조선공산당 북조선 분국 비서(부책임자)",248,김일성,1926. 화성의숙(전현) 전학,1926,화성의숙,고등중학교,만주,1926_화성의숙_고등중학교_만주,,,,,,,,,
김일성,1945.10,"평양귀환, 조선공산당 북조선 분국 비서(부책임자)",248,김일성,"1927. 만주 길림 육문중 수학(중퇴), 공산청년동맹 가입",1927,육문중학교,고등중학교,북한,1927_육문중학교_고등중학교_북한,,,,,,,,,
김일성,1945.08,"소련군 소좌, 소련군과 입북(선박으로 원산 상륙)",248,김일성,1923. 2 창덕학교 입학,1923,창덕학교,인민학교,북한,1923_창덕학교_인민학교_북한,,,,,,,,,
김일성,1945.08,"소련군 소좌, 소련군과 입북(선박으로 원산 상륙)",248,김일성,1925. 만주 무송 제1소학교 전학,1925,제1소학교,인민학교,북한,1925_제1소학교_인민학교_북한,,,,,,,,,
김일성,1945.08,"소련군 소좌, 소련군과 입북(선박으로 원산 상륙)",248,김일성,1926. 화성의숙(전현) 전학,1926,화성의숙,고등중학교,만주,1926_화성의숙_고등중학교_만주,,,,,,,,,
김일성,1945.08,"소련군 소좌, 소련군과 입북(선박으로 원산 상륙)",248,김일성,"1927. 만주 길림 육문중 수학(중퇴), 공산청년동맹 가입",1927,육문중학교,고등중학교,북한,1927_육문중학교_고등중학교_북한,,,,,,,,,
김일성,1945.08,소련극동군사령부 정찰국 소속 88특수여단에서 소련군 대위로 활동(하바롭스크),248,김일성,1923. 2 창덕학교 입학,1923,창덕학교,인민학교,북한,1923_창덕학교_인민학교_북한,,,,,,,,,
김일성,1945.08,소련극동군사령부 정찰국 소속 88특수여단에서 소련군 대위로 활동(하바롭스크),248,김일성,1925. 만주 무송 제1소학교 전학,1925,제1소학교,인민학교,북한,1925_제1소학교_인민학교_북한,,,,,,,,,
김일성,1945.08,소련극동군사령부 정찰국 소속 88특수여단에서 소련군 대위로 활동(하바롭스크),248,김일성,1926. 화성의숙(전현) 전학,1926,화성의숙,고등중학교,만주,1926_화성의숙_고등중학교_만주,,,,,,,,,
김일성,1945.08,소련극동군사령부 정찰국 소속 88특수여단에서 소련군 대위로 활동(하바롭스크),248,김일성,"1927. 만주 길림 육문중 수학(중퇴), 공산청년동맹 가입",1927,육문중학교,고등중학교,북한,1927_육문중학교_고등중학교_북한,,,,,,,,,
김일성,1942.08,동북항일연군교도여단 제1교도영 영장으로 활동,248,김일성,1923. 2 창덕학교 입학,1923,창덕학교,인민학교,북한,1923_창덕학교_인민학교_북한,,,,,,,,,
김일성,1942.08,동북항일연군교도여단 제1교도영 영장으로 활동,248,김일성,1925. 만주 무송 제1소학교 전학,1925,제1소학교,인민학교,북한,1925_제1소학교_인민학교_북한,,,,,,,,,
김일성,1942.08,동북항일연군교도여단 제1교도영 영장으로 활동,248,김일성,1926. 화성의숙(전현) 전학,1926,화성의숙,고등중학교,만주,1926_화성의숙_고등중학교_만주,,,,,,,,,
